recid,givenname,surname,suburb,pc
1446393,richard,alderman,kintore,0872
2261759,mary,reed,wantabadgery,2650
5419517,colin,de la rue,colac,3250
1984646,desmond,love,hillston,2675
6812160,sylvester,attwood,alfredton,3350
2462210,theresa,saul,baulkham hills,2153
5878892,david,marky,manly,2095
1225229,gregory,lea,elizabeth east,5112
294317,domenico,turnham,port macquarie,2444
1972312,adam,sriratanakoul,wakeley,2176
3412499,audrey,lynch,dundowran,4655
4764183,leslie,garner,bayldon,2452
3158562,tegan,webber,wardell,2477
471587,joanna,dielenberg,mandurah,6210
5263908,neethi,smith,islington,2296
2044458,malcolm,lane,parkside (ayr),4807
3641900,kenneth,dawn,windsor,3181
2437678,phyllis,wilson,wagga wagga,2650
2775133,maureen,marturano,lalor,3075
1929777,michael,rufnak,torrensville,5031
4805171,patricia,pearson,howard,4659
4010551,petros,jackson,quirindi,2343
6607423,catherine,burnett,mudgee,2850
2208322,glenn,christsen,new farm,4005
6287941,margaret,manalo,ryde,2112
5460556,christopher,foster,huntingdale,6110
5132879,donna,vlandis,narara,2250
1045073,robert,mohdanuri,brunswick west,3055
6558290,vito,singleton,maldon,3463
1684051,toni,roberts,beenleigh,4207
275028,errol,butt,caulfield north,3161
4489998,janice,lovering,fairy meadow,2519
1995350,giovanni,cunial,charnwood,2615
12887,christopher,butterick,park orchards,3114
5214815,gordon,jurys,seacombe heights,5047
5886563,christina,mills,newcomb,3219
902794,janina,brewer,noosaville,4566
2601575,robert,bernecich,lower templestowe,3107
1128551,irene,mcneill,nicholls,2913
2994799,elizabeth,veith,doncaster,3108
2148507,chris,price,mayfield west,2304
3035768,nawal,hasenbein,kingsley,6026
717433,kathryn,ryall,wollongong,2500
5763706,bruce,griffiths,boyanup,6237
6746749,tracey,mcintosh,maroochydore,4558
2060926,gregory,taylor,dubbo,2830
710763,kerri,taylder,narara,2250
184966,gerlinde,johnson,nambucca heads,2448
2683527,norsidah,pozo,north strathfield,2137
1414808,joyce,field,annandale,4814
1651340,casimir,lancaster,beenleigh,4207
1053330,peter,douglas,pakenham,3810
422552,bruce,herbert,albury,2640
2757274,bronwyn,bokhove,albury north,2640
1045151,james,baxter,macgregor,2615
1471137,terri,okamoto,cremorne,2090
823962,zhi,gibson,swan hill,3585
1852188,oleg,phyland,cohuna,3568
463530,joyce,urbaniak,calwell,2905
2405035,damian,wilson,greensborough,3088
3969716,shirley,kilbourne,mermaid beach,4218
3003062,norbert,varcin-coad,ashmore,4214
6599352,june,bros,mudgeeraba,4213
2593468,carmen,green,newmarket,4051
3183296,janne,tayler,daisy hill,4127
6394565,grace,byard,mornington,7018
4289224,elizabeth,gott,jaggan,4885
6165204,ben,slarke,castle hill,2154
5927637,christine,evans,ashmont,2650
6116056,fred,williams,kingscliff,2487
1184474,muriel,milne,claremont,6010
4387621,tomislav,bailey,torquay,3228
3855073,rachel,collins,mullaloo,6027
6787812,susan,blackmore,shelley,6148
2880230,mark,brunker,collaroy,2097
2080209,john,emirali,st clair,2759
6730475,michael,aaw,blacktown,2148
5657324,nellie,de bavay,sandy bay,7006
4141808,henry,childs,bundaberg,4670
4320723,myung,morrison,castle hill,2154
2750593,perryco,finnick,condell park,2200
2282254,robert,jeffery,robina,4226
3560210,pauline,gardiner,goolma,2852
2708253,adrian,willis,carindale,4152
4707103,geoffrey,scotland,firle,5070
1454884,jason,cole,bundall,4217
5396614,voula,swallow,burnside,4560
5485352,marianne,powell,cambridge park,2747
6820649,paul,holt,mount eccles south,3953
1872684,fiona,wingrave,st leonards,3223
1446707,patrick,emmett,maroochydore,4558
4256576,anetta,boundy,whitebridge,2290
5378881,matthew,whelan,kuraby,4112
3863365,bruno,morgan,werribee,3030
602951,innocenzo,milner,bendigo,3550
3198434,leanne,kostka,woorim,4507
6894419,lyn,maher,south yarra,3141
6150286,douglas,edwards,davoren park,5113
3322715,nick,angelev,balcatta,6021
3240797,maria,scicluna,keilor downs,3038
3724126,timothy,macmillan,redcliffe,4020
4895585,reginald,quinn,heathcote,2233
3822438,mervyn,memisoglu,kings langley,2147
6067049,david,ryan,magnetic island,4819
5108589,jamie,perrott,burleigh waters,4220
5550969,michele,lovell,mornington,3931
4046349,tracey,johnston,lidcombe,2141
5000682,peter,rowe,ringwood east,3135
4175648,julia,blanch,griffith,2680
1233792,adrienne,bradstreet,puckapunyal,3662
6165378,michael,seery,meekatharra,6642
1064018,suzanne,rowe,marsfield,2122
4117384,peter,white,hurstville grove,2220
471946,valerie,adwan,mascot,2020
2511755,jason,madigan,ballarat,3350
6140815,denise,wilson,chipping norton,2170
4084629,van le,resnick,yokine,6060
3732375,maureen,fosters,lyneham,2602
4551578,lisa,lauriston,drewvale,4116
1643419,dewani,gallace,concord west,2138
4223902,sung,selley,bradbury,2560
4913307,kathryn,amy,dingley village,3172
3003303,maria,davy,greenfields,6210
1700778,sally,lundberg,new farm,4005
2560939,christopher,orme,south perth,6151
5911471,gillian,belgrove,shalvey,2770
840624,lindsay,carter,brighton-le-sands,2216
398260,jennifer,hainey,woy woy,2256
644021,michael,mercer,yaroomba,4573
3830711,claire,croxford,inverloch,3996
2995130,alan,southwell,rockingham,6168
4871099,renuka,lee,fairfield,2165
2692925,annie,dixon,delacombe,3356
5256131,anthony,harriden,buderim,4556
1668039,peter,begg,greenwood,6024
754508,frederick,meller,wynnum,4178
2773966,mathew,doubleday,noranda,6062
2233296,alan,el-aridi,dandenong,3175
3781590,sonja,vanzanen,invermay,3352
4469723,christopher,liem,west pennant hills,2125
4535260,helen,mchugh,prestons,2170
5223391,peter,dixon,south lake,6164
422880,laurent,saade,toorak,3142
4815015,ivan,litz,seaforth,4741
250861,pina,mether,bonbeach,3196
1897454,enelik,tonkin,frankston,3199
6411248,david,fenn,hamilton,2303
1250291,ronald,morphett,mount beauty,3699
2151414,michelle,bateson,birkdale,4159
3740664,betty,smith,maroochydore,4558
4215822,anthony,marinelli,hawthorn,3122
4133907,ian,coss,bargara,4670
2012189,daniel,au,endeavour hills,3802
2405409,mervyn,opie,bridgewater,5155
3789864,maria,rodrigues,canning vale,6155
6255658,bronwyn,hadi,ingleburn,2565
2069547,robert,moffat,quakers hill,2763
4584492,jamie,jones,salamander bay,2317
2786141,william,luu,croydon,3136
3486776,philip,hutley,darlinghurst,2010
185402,mary,hughes,wodonga,3690
6325087,jeanette,butt,abbotsford,2046
6756534,alan,speth,castle hill,2154
2044998,wendy,muirden,merricks,3916
1844065,belinda,milburn,holt,2615
177225,wendy,bennion,wynyard,7325
5436495,nancy,loader,redwood park,5097
562263,iain,stooke,city beach,6015
6067294,phyllis,price,mildura,3500
4027490,carmela,grosskopf,bongaree,4507
1878203,kellie,clarkson,currumbin waters,4223
1545322,harry,olsson,kingsley,6026
1455212,antonio,meldrum,strathfield,2135
5788782,ted,woodford,brighton,3186
288958,irene,phillips,mount waverley,3149
4707446,dorothy,gelmi,kalamunda,6076
324727,gwenneth,njedac,buderim,4556
3961979,katja,mcmullen,everton park,4053
5305471,robert,rhodes,bundaberg north,4670
4805765,lynne,aston,west hobart,7000
750731,christopher,bolger,marayong,2148
2299023,paul,gilchrist,eagleby,4207
6501521,caroline,beecham,berkeley,2506
4879506,john,phung,braybrook,3019
4413636,graham,hughes,suffolk park,2481
5829793,chang,prior,telopea,2117
4207785,graham,dreier,silkstone,4304
2872494,peter,leicester,warradale,5046
6251379,peter,prasolik,cooks hill,2300
2520244,paul,brightwell,petrie,4502
2061493,ellen,allen,windsor,3181
4510904,eunice,shaw,darra,4076
840892,graham,watts,wentworth falls,2782
1299650,stanley,mainke,macquarie fields,2564
1414340,arthur,cooke,berwick,3806
4977864,lisa,thompson,southport,4215
4699337,hussain,mcnamara,ashgrove,4060
4945100,thomas,fair,feluga,4854
4027598,ghazi,litfin,thornton,4341
4379859,lyndell,dickinson,oakleigh,3166
4789462,gilbert,irving,beaufort,3373
1856377,li,dale,cremorne,2090
2045144,tin,webster,yass,2582
4756699,irene,bright,mullaloo,6027
3208412,michele,sharp,murrumbeena,3163
5674205,natasha,sydney-smith,gnangara,6065
5977317,marino,wynter,eastwood,2122
685287,barry,rodriguez,springvale,3171
1479912,grant,keehan,st marys,2760
4060394,agnes,gilbert,kingswood,2747
1348843,james,curyer,redwood park,5097
3396851,rayna,nomoa,badu island,4875
5330165,avril,rogers,bentleigh east,3165
668921,william,burton,lake illawarra,2528
2760465,antonio,lee,kelso,4815
4756733,jane,clark,dapto,2530
1520900,alexander,pardon,rapid creek,0810
1307910,eva,puglia,morley,6062
6731022,hayley,herbert,newmerella,3886
2913552,anthony,england,ascot,4007
955668,tennille,bell,avondale heights,3034
4265244,karen,borg,sunshine,3020
4150557,sharron,nicholson,collaroy,2097
1340706,steven,coburn,annerley,4103
1053988,shane,gray,kingston,4114
103719,dianne,smith,wantirna,3152
3003689,andrea,passfield,ormeau,4208
4478250,zane,bateson,paddington,2021
750892,joanne,briggs,tin can bay,4580
1751261,joyce,varapodio,mooroopna,3629
3429681,andrew,mcpaul,bodalla,2545
6059314,henry,walmsley,anembo,2621
3462458,simone,coates,toowong,4066
4060476,john,johnston,bairnsdale,3875
765493,michael,wembridge,wentworth,2648
6362433,glenn,zandipour,neutral bay,2089
1832265,dumitru,bell,diamond beach,2430
6004279,regina,upton,port macquarie,2444
4986188,ian,remington,essendon,3040
3249490,clint,turner,carrington,2294
1894929,kenneth,dower,alice springs,0870
3372374,john,ferguson,bluewater,4818
4756825,edna,van driel,dalwallinu,6609
1406300,hans,figg,west end,4810
2453050,wan,parker,moorooka,4105
3773790,marianne,pemberton,happy valley,5159
3470687,gary,eyre,pinjarra,6208
2446689,ronald,smith,ngunnawal,2913
447853,desmond,grozdanovski,bankstown,2200
3601780,janet,suvarnasara,hawthorn,3122
480629,michelle,kutscher,east brisbane,4169
677238,bronwyn,mcquillan,murringo,2586
6255991,ian,sheridan,forestville,2087
4593017,stephen,phung,eastwood,2122
6100349,nick,kluge,hope valley,5090
6620053,rhonda,clancy,pymble,2073
6837635,allen,wright,kununurra,6743
5002630,ian,donald,lisarow,2250
6862215,robert,jeffs,palmerston,0830
38281,yoshie,reid,willmot,2770
5453194,matthew,stover,mundubbera,4626
4576383,william,gunn,seaford,5169
1291663,duncan,green,yamanto,4305
2938260,stella,zheng,glenelg east,5045
4969879,janet,miceli,swan hill,3585
6141337,giovanni,burne,terrigal,2260
2594202,robert,davies,mindarie,6030
6575518,sally,williams,bairnsdale,3875
169381,clifford,ashton,shortland,2307
3962278,brian,body,kings park,2148
1250737,victor,kambouris,brighton-le-sands,2216
1013171,basil,roll,bilgola plateau,2107
3380661,geoffrey,apthorp,chapel hill,4069
5256633,inderjit,hudd,queanbeyan,2620
6182334,julio,gorton,gloucester,2422
5859573,kerry,rigg,highett,3190
1635780,paul,honeybrook,ashfield,2131
4388294,david,biggs,garden suburb,2289
6865825,eric,sumner,dulwich hill,2203
5387720,ken,allman,springvale north,3171
5895626,kathryn,smith,bonbeach,3196
2225615,charles,camilleri,glenroy,3046
316881,guojin,davidson,aldinga,5173
3782107,margaret,kiernan,gladstone,4680
1136097,emily,bonanno,wetherill park,2164
1340910,james,benjamin,noble park,3174
3208690,ian,wundersitz,glencoe,5291
1161470,bradley,kidd,seven hills,2147
3700216,sharon,campbell,richmond,3121
30205,kate,bertholf,clovelly park,5042
6632959,moi,bowden,gulgong,2852
3683840,anne,jaat,sefton,2162
497157,brian,mitchell,wantirna south,3152
1578505,jacqueline,sinnott,bairnsdale,3875
1357322,georffrey,chill,marsden,4132
4257292,janine,moss,mount claremont,6010
1398288,deborah,tokody,wollongong,2500
3560987,theodorus,maaser,corio,3214
3747418,elsie,blaess,elizabeth bay,2011
6673950,bruce,taylor,success,6164
2154352,erlinda,hubbard,campania,7026
2569765,mark,sutherland,manilla,2346
4257321,mark,cohn,st kilda,3182
2741802,lesley,batterson,green hill,2440
5625389,glenys,kelly,fitzroy,3065
715152,kehran,king,samsonvale,4520
5563315,damien,legzdins,rozelle,2039
5871156,valerie,tampion,burleigh heads,4220
6010421,katherine,rashid,barrack heights,2528
4404791,rachel,davis,o'connor,2602
1783352,richard,aldridge,ebenezer,2756
5772857,james,pennington,prospect vale,7250
2324036,lesley,floate,fingal,3939
398923,satomi,meers,baulkham hills,2153
3184209,richard,walker,salisbury plain,5109
1611349,colleen,blum,woollahra,2025
2791001,my,matthews,mount waverley,3149
1364922,debra,hosken,eimeo,4740
5060191,irene,mcdermott,narrandera,2700
5748322,linda,west,cape paterson,3995
2487227,john,prior,toodyay,6566
6035045,allan,martin,sans souci,2219
6093073,harold,mcdonald,blackburn,3130
1709672,vicki,witherspoon,shoal bay,2315
284269,gail,koroneos,sunbury,3429
2446958,iris,murray,craigieburn,3064
3241586,krzysztof,belz,yeppoon,4703
6280819,glen,norris,katherine,0850
767605,cathryn,zammit,minchinbury,2770
2324757,maria,barnet,revesby,2212
595591,patricia,best,mcdowall,4053
1144457,jayalakshmi,heyward,red cliffs,3496
1611405,william,calafiore,burnley,3121
6846095,ronald,falkiner,mona vale,2103
22161,juanito,church,keysborough,3173
5904018,gavin,pratt,the gap,4061
5609111,phyllis,mcdowell,mount barker,5251
2684568,richard,nolan,sorrento,6020
3626651,stuart,brodie,gladstone,4680
292515,margaret,kempen,goodna,4300
6461093,marie,clarke,kilmore,3764
4585126,helen,o'donnell,wallsend,2287
3413671,nicola,cheesman,somerton park,5044
5486256,grahame,pang,birrong,2143
4079219,gabriel,fowler,banora point,2486
2602676,angela,richards,ballina,2478
1005239,isabella,crawford,sefton,2162
407233,walter,williams,burwood,3125
4101826,sara,vidler,casino,2470
3503816,fiona,mills,footscray,3011
2070219,margaret,simonovic,queenscliff,2096
6125260,melinda,macleod,narwee,2209
2143951,shona,hodgy,yankalilla,5203
6616793,wayne,mildren,dicky beach,4551
2971360,cheryllyn,bruce,tucabia,2462
579310,martin,brooks,nambour,4560
1611507,camille,ball-guymer,rivett,2611
3487477,jodi,melrose,kerang,3579
5035766,frederick,pike,boyne island,4680
866046,laurence,patrick,warwick,6024
6090368,betty,howard,dingley village,3172
4847363,ngan,cockayne,macquarie fields,2564
2561802,ruth,king,clare,5453
4921099,brent,flynn,kyogle,2474
6399947,gwendolene,williams,seymour,3660
5371557,sarina,player,prestons,2170
6002451,louise,watkins,westmead,2145
1210132,sameh,hildebrandt,sebastopol,3356
554777,thi,frith,mona vale,2103
292636,judith,spence,torquay,3228
4306720,fay,walker,ringwood north,3134
2879110,marilyn,beckingham,windsor south,2756
1152809,daniel,hensler,brightview,4311
4724526,june,mcbride,mooroolbark,3138
5732146,david,bardetta,kingsford,2032
3905334,jean,piggott,lithgow,2790
6461242,amanda,strickland,halls head,6210
1546045,leanne,travasino,carindale,4152
5158720,ruth,mcmaugh,bankstown,2200
2126816,kathryn,montcchio,albany creek,4035
6829891,jane,nguyen,canley vale,2166
4822860,robert,broadley,burwood,3125
2750287,paul,kemmis,cremorne,2090
4880208,karen,briggs,boambee,2450
3946322,liem,chuck,mount gambier,5290
2152275,barbara,scott,hornsby,2077
2217812,angela,anthony,morley,6062
2890041,patricia,bull,north manly,2100
4077403,muriel,kim,sunnybank hills,4109
1124666,toni,linke,sunlands,5330
472927,paul,quinlan,toowoomba,4350
4867046,paul,carter,weston,2326
6903662,emmanouil,clarke,sherwood,2440
4913008,john,hall,windsor gardens,5087
3585905,michael,murray,hamilton,2303
4609907,trevor,harbacek,noble park,3174
3594101,ian,siever,nelson bay,2315
5152516,samia,alexander,west end,4810
3684215,nicholas,harris,brookfield,4069
4675452,keith,makie,cranbrook,4814
2307967,peter,sedziak,cronulla,2230
4388737,gillian,hard,glenhaven,2156
4618114,robert,powne,carnegie,3163
2897796,adrian,weir,coogee,2034
6584199,minsi,ngov,smithfield,2164
3864461,roslynn,rizoski,peakhurst,2210
2045838,cecil,laffey,richmond,4822
5166061,vince,simmonds,woodford,4514
92483,phillip,alipasinopoulos,blackburn south,3130
5624814,robert,jenkins,lambton north,2299
3479448,paul,mainsbridge,currumbin waters,4223
4192155,lawrence,rogers,o'sullivan beach,5166
3468955,philip,coddington,merrylands,2160
6018982,grant,pegg,ridgehaven,5097
2389927,jennifer,fouyaxis,west beach,5024
2471854,dale,wass,crafers,5152
5789615,scott,patch,sylvia vale,4355
2315251,michelle,ezzy,warwick,4370
6687049,larry,qian,hampton east,3188
3667900,ramon,bhullar,macgregor,4109
2914239,wayne,o'leary,jamestown,5491
1136580,toti,kinson,helensvale,4210
4611745,veronika,poon,north melbourne,3051
4184009,jayati,allison,hawthorn,5062
4192208,sarah,williams,strathfield,2135
2480085,sylvia,urquhart,urana,2645
3553238,haja,marriott,ocean grove,3226
3323876,robert,moller,macquarie fields,2564
4634597,dawn,capulong,berala,2141
2226151,laura,deegan,anglers paradise,4216
1128424,patricia,cousin,singleton,2330
6846447,heather,krause,st lucia,4067
4872180,birgit,vickery,bellambi,2518
3397622,jennifer,taylor,highett,3190
366583,william,sawyer,cessnock,2325
5691389,bernard,treichel,upwey,3158
2963458,qin,godkin,caringbah,2229
2136067,cameron,turcker,auburn,2144
1890311,ayala,lee,toowoomba,4350
6486026,joseph,chang,greenacre,2190
4077581,tu,koh,dianella,6059
4430168,sharleen,hookey,mansfield,3724
4986899,robert,richardson,pascoe vale,3044
6805525,andela,waters,shearwater,7307
2979862,hasna,wheatley,aspley,4034
3533145,constance,tidd,ocean reef,6027
481304,errol,lyman,bellbowrie,4070
6559770,tracy,bailey,bunbury,6230
3112623,peter,truong,leanyer,0812
4896796,tracy,hunter,brushgrove,2460
1902938,sharon,mitchell,belmont,2280
5547014,anna,green,bassendean,6054
1120297,fai,lord,newton,5074
6076466,chris,gannon,engadine,2233
1013812,noelle,evans,port macquarie,2444
645183,keith,waycott,mirboo north,3871
3438666,betty,brasch,artarmon,2064
4634699,yi,mars,elwood,3184
6043726,catherine,mackay,villawood,2163
817232,lisa,booth,hamilton,2303
1194066,valeria,morris,balwyn north,3104
5822549,ronald,rushton,cromer,2099
1153112,kevin,auty,warrnambool,3280
3930201,thelma,wills,bull creek,6149
964700,scott,rowsell,taree,2430
1464413,douglas,tasevski,st albans,3021
93883,zhiping,smit,jimboomba,4280
1980519,alka,dokic,rosewater,5013
3315816,douglas,klor,glendenning,2761
1980523,stuart,reilly,mareeba,4880
4216948,gaida,lo,st johns park,2176
2857077,kerriann,minikin,gunning,2581
6254272,janice,culley,dalkeith,6009
5707907,ann,kalitsi,st peters,2044
1513606,mary,sorensen,winton,4735
6101131,desmond,fischer,nerang,4211
6887566,sheila,hawke,bruce,2617
1325199,michael,bell,queenscliff,2096
3024549,merrilyn,schmerer,gundaroo,2620
3627155,debra,marlow,mount gambier,5290
3618964,terence,evans,kirrawee,2232
1816726,elizabeth,de bear,higgins,2615
3758234,donald,carter,gloucester,2422
6551919,kirrilee,mcdonald,algester,4115
4970660,michael,palumbo,york,6302
4020391,res,norris,coogee,2034
2480302,susan,redgate,bundamba,4304
4749492,peter,marpin,coorparoo,4151
4462774,donna,drajogevic,dee why,2099
2185401,margaret,haliman,como,6152
4298939,warren,calandra,vincentia,2540
2021565,julie,meredith,wyong creek,2259
399552,david,melville,annandale,2038
1775812,margaret,bringolf,bellambi,2518
563397,gregory,collard,bundaberg,4670
5978310,goran,syetho,brunswick west,3055
5372103,kylie,gates,kingston,7051
4020428,rebecca,canavan,rivett,2611
1226957,katherina,roberts,edwardstown,5039
2382036,margaret,ware,geelong,3220
3315928,karen,peel,edens landing,4207
6543577,susan,moormann,duncraig,6023
727259,glenn,foster,mount waverley,3149
227548,anne,mccormack,pooraka,5095
2922717,maria,litchfield,ballarat,3350
1824991,golam,reynolds,kirwan,4817
4004066,denise,peech,fortitude valley,4006
1554660,hua,reidy,portsea,3944
2734309,wayne,taylor,howrah,7018
2021611,ryan,lander,glenelg,5045
6584556,natalie,hayne,fairfield,3078
2603245,teena,elmer,bendigo,3550
743664,diana,borcich,hoppers crossing,3029
1456373,lawrence,gray,chambers flat,4133
3520760,hamish,mcinnes,telopea,2117
3021050,maree,scott,essendon,3040
5028091,lucia,brooks,south johnstone,4859
4798718,roberto,chan,punchbowl,2196
5150977,qi,brown,sunbury,3429
4331781,arthur,wegener,glossop,5344
1415432,lorna,blacklow,lindisfarne,7015
3856650,irene,mcclelland,millaa millaa,4886
3782928,barry,colson,warwick,6024
2627857,gordon,jachmann,taplan,5333
6125843,waise,kelly,subiaco,6008
3848468,kenneth,mcdougall,airds,2560
6060309,barbara,gough,burleigh waters,4220
1071390,jacqueline,mccarthy,manly,2095
4602147,fang,brown,coodanup,6210
3356970,anwar,dodds,newport,2106
3741998,barry,rush,nunawading,3131
3922225,audrey,memon,thornbury,3071
6633779,gary,jackson,penrith,2750
1251636,wendy,edwards,merino,3310
6478135,wendy,martin,bayonet head,6330
2718009,carmel,lee,loxton,5333
4561212,pauline,richards,frankston,3199
4217156,margrit,dias,botany,2019
2447686,lesley,rodgers,kirrawee,2232
3291533,neville,waller,wedgefield,6721
2816336,mark,austen,rolleston,4702
498003,dominique,quach,keysborough,3173
3463512,anne,li,west ryde,2114
6740317,enza,castrignano,rosebud west,3940
4168031,ian,scottorn,deagon,4017
5962080,elizabeth,sinclair,speers point,2284
4622736,lui,deller,east ipswich,4305
4880739,mary,wilson,koongamia,6056
2881895,arthur,shaoan,noble park,3174
2668904,peter,warren,chatswood,2067
1366383,fayrouz,taylor,chirnside park,3116
1694071,kathryn,whymark,leeton,2705
3324282,alison,pigram,dundas valley,2117
5144077,tony,krapkat,cawarral,4702
1669504,mavis,hoogendoorn,churchill,3842
3815815,laxma,power,narrabundah,2604
2546056,david,white,singleton,2330
6024940,weronika,tyson,ormiston,4160
5331341,alan,wouters,heath hill,3981
326033,alan,gamble,collingwood park,4301
3791257,maria,le,cabramatta,2166
3004828,candiece,bisson,auchenflower,4066
5407813,shao,villella,preston,3072
5249441,sandra,wood,broome,6725
1857955,claire,morrow,casino,2470
799814,renae,parkinson,warrane,7018
2849194,ivor,ross,gerroa,2534
113067,roger,larkins,tweed heads south,2486
915894,paul,trigg,wallan,3756
5986746,hilarie,stevens,warnbro,6169
637372,susan,seymour,corowa,2646
3013053,leslie,church,woody point,4019
3455422,bogdan,carson,sandringham,3191
1751488,siok,kinnear,sunshine beach,4567
6109634,kim,rowden,tewantin,4565
1857990,ross,brown,quakers hill,2763
4962766,roger,sweeney,thornbury,3071
3267024,qing,killalea,mango hill,4509
4102609,andrew,jones,warners bay,2282
6822359,paula,cooper,yarrawonga,3730
956892,john,carmody,tumby bay,5605
2521565,joyce,king,dromana,3936
2374110,ashley,glenn,chittaway bay,2261
1472991,john,christensen,dora creek,2264
6863334,micheal,kane,gerringong,2534
6887912,suzanne,trigger,biggenden,4621
4831723,amanda,wilkins,sandy bay,7006
6699503,jeffrey,hindin,bellara,4507
5569011,helen,neilsen,woodberry,2322
1235445,morris,griffin,richmond,5033
2513404,andrew,catanese,gunbower,3566
3643903,ruth,dods,petersham,2049
4577793,roy,garrow,sunnybank hills,4109
4438531,jane,sykes,wonga park,3115
5192201,andree,townsend,shepparton,3630
301579,margaret,mclellan,gympie,4570
3643917,carol,keeley,cecil plains,4407
6601231,kevin,fraser,enmore,2042
1366545,diana,newton,wangaratta,3677
2325012,yan,hallam,wodonga,3690
5601817,youssef,samuel,springvale,3171
6879770,zoran,zukas,lambton north,2299
2202139,louise,hand,para hills,5096
2955805,joy,li,meadowbank,2114
4315678,anastasia,hall,port macquarie,2444
3545631,william,graham,queanbeyan,2620
5896736,margaret,xodo,echuca,3564
5110307,russell,bramwell,kelmscott,6111
4225575,allan,bishop,south yunderup,6208
1219113,peter,jacobs,randwick,2031
6249006,maria,spellman,rozelle,2039
2071091,stuart,elsanas,guildford,2161
5339701,ian,brown,tamworth,2340
3201593,natalie,siminsky,balmain,2041
5651003,daniel,williams,quorn,5433
3799613,joanne,fearne,langwarrin,3910
768574,lee,peel,toowoon bay,2261
2619969,margaret,harkin,keysborough,3173
5962309,kosta,baker,morphett vale,5162
997958,beverly,pullin,corlette,2315
5528136,mei,stewart-kenneth,maningrida,0822
5533452,nasim,konuk,meadow heights,3048
5126732,argie,clark,labrador,4215
2480724,noreen,moore,goulburn,2580
5479001,randi,prout,bellevue hill,2023
1727070,po,kilapathi,footscray,3011
4635232,evelyn,seccombe,bondi junction,2022
4758114,christina,richards,boolarra,3870
80487,peter,nash,charlestown,2290
2472561,trish,trevena,aberfoyle park,5159
1170036,tamine,gonzalez,clayton,3168
5241461,katie,nash,ballarat,3350
96888,david,mcintyre,hamilton,3300
5094009,pamela,smith,south kempsey,2440
2030204,colleen,thomas,mudjimba,4564
5913222,kendyl,peschka,dubbo,2830
359049,stuart,howse,st george,4487
3956503,clive,lomma,beaconsfield,6162
6912653,eva,lipovic,wattle grove,2173
6822544,roger,chen,liverpool,2170
457363,raymond,hound,toowoomba,4350
3332766,gloria,dutton,wallacia,2745
6416837,phyllis,tait,sussex inlet,2540
5798560,hugh,jones,kew,3101
2701989,reginald,flor,bassendean,6054
6707880,jason,danckwardt,green valley,2168
4078252,wilson,schindehuette,crescent head,2440
1735342,kevin,woolcott,rochedale,4123
4643503,abdullah,johnson,korumburra,3950
5307061,cheryl,bath-burring,kendenup,6323
3553975,heaather,adams,lenah valley,7008
662200,christine,keen,mount moriac,3240
2423499,dragomir,yap,cherrybrook,2126
5995213,galina,smith,taylors lakes,3038
6109905,rosaria,ismail,spearwood,6163
1596114,shirley,nezirovic,surrey hills,3127
4250324,william,lacey,cowes,3922
5626586,kenneth,bruders,wodonga,3690
5096570,fiona,stack,southern river,6110
1456862,gail,mcclounan,parafield gardens,5107
2571477,melinda,hensgen,mildura,3500
236260,emanuel,zawistowski,port noarlunga south,5167
1284837,yue,higgins,kurnell,2231
1899239,francis,reed,inverell,2360
3889897,anthony,denning,redland bay,4165
957165,john,healey,lara,3212
6404847,marian,galagher,finley,2713
2669298,lisa,pole,port pirie,5540
6180649,truong,graham,kogarah,2217
1545343,glen,yong,coogee,2034
3742463,katina,pushman,victoria park,6100
5978880,philip,giles,stawell,3380
3488519,joan,alexander,wangaratta,3677
842504,jan,harvey,st marys,2760
4217609,kathryn,muir,burwood east,3151
2980618,angus,buch,hunters hill,2110
6552343,drew,martin,mentone,3194
1448728,julianne,robinson,hillcrest,4118
6871838,neil,lee,burpengary,4505
654829,charlotte,taylor,horsham,3400
1612593,kelly,clinton,dubbo,2830
3390258,patricia,kvalheim,roxburgh park,3064
6912819,james,lu,carlingford,2118
1817398,dallas,cvetanoska,balga,6061
3459551,beatrice,drury,wollongong north,2500
2622602,rodney,mckenzie,eidsvold,4627
3775299,herman,stanek,kensington,3031
3157814,jillian,hu,lakemba,2195
1293126,frank,dorries,woolloongabba,4102
1604424,afaf,crane,kongal,5270
5372745,anita,salibi,st albans,3021
88906,raelene,turner,riverview,2066
2317134,susan,hutchins,nunawading,3131
6118225,jean,phillips,middle park,3206
4250451,malcolm,stott,mudgee,2850
88918,ian,maddison,mount crosby,4306
6855516,michael,freshney,gympie,4570
4946782,jason,seng,north melbourne,3051
4275041,robert,newman,deniliquin,2710
5348195,jean,gardener,lower plenty,3093
2259812,sarah,mcclure,cambridge park,2747
760685,badrul,pace,bardwell park,2207
6421358,van tu,kornaros,carnegie,3163
4053873,wendy,birch,prahran,3181
2636661,helen,cox,wurtulla,4575
4873085,norman,doolin,leeton,2705
5045119,phillip,balaam,kallangur,4503
1006464,sally,goulden,runaway bay,4216
4316034,sandra,ellard,booragoon,6154
5110661,fay,woodall,longford,3851
3013517,mark,hegarty,nambour,4560
3447694,veronica,lovett,yamanto,4305
3718031,helen,moir,sale,3850
3783569,yumiko,o'keefe,caulfield north,3161
1203090,patrick,arnold,black forest,5035
1259399,mergrajh,la delfa,wetherill park,2164
